"","Date","site","TIMESTAMP","RECORD","SM10cm","SM25cm","AirTinst24","AirTavg24","RainTot24","SM10cm24","SM25cm24","SWRad24","LWRad24","RadTot24","WindSpd24","WindDir24"
"1","2017-07-25","SC-4A","2017-07-25 18:00:00",4137,0.224,0.346,11.163875,11.4074165833333,2.7,0.22525,0.35675,77.561833375,-7.65258333333333,69.9115832916667,1.49366666666667,170.149583333333
"2","2017-07-25","SC-4B","2017-07-25 18:00:00",4137,0.224,0.346,11.163875,11.4074165833333,2.7,0.22525,0.35675,77.561833375,-7.65258333333333,69.9115832916667,1.49366666666667,170.149583333333
"3","2017-07-25","SC-4C","2017-07-25 18:00:00",4137,0.224,0.346,11.163875,11.4074165833333,2.7,0.22525,0.35675,77.561833375,-7.65258333333333,69.9115832916667,1.49366666666667,170.149583333333
"4","2017-07-25","SC-5A","2017-07-25 12:00:00",4131,0.223,0.348,13.2804166666667,13.42083325,0.6,0.228333333333333,0.379625,80.698083375,-10.6749166666667,70.024916625,1.924125,137.271666666667
"5","2017-07-25","SC-5B","2017-07-25 11:00:00",4130,0.224,0.349,13.5154166666667,13.6508332916667,0.6,0.228958333333333,0.38525,80.285583375,-10.9842916666667,69.3028332916667,2.01329166666667,130.50875
"6","2017-07-25","SC-5C","2017-07-25 12:00:00",4131,0.223,0.348,13.2804166666667,13.42083325,0.6,0.228333333333333,0.379625,80.698083375,-10.6749166666667,70.024916625,1.924125,137.271666666667
"7","2017-07-25","SC-6A","2017-07-25 14:00:00",4133,0.224,0.347,12.7179166666667,12.8979165833333,0.7,0.227041666666667,0.36975,79.8797500416667,-9.99633333333333,69.8857499583333,1.78995833333333,150.152916666667
"8","2017-07-25","SC-6B","2017-07-25 13:00:00",4132,0.223,0.348,13.0070833333333,13.1762499166667,0.6,0.227666666666667,0.374375,81.1676667083333,-10.4602083333333,70.7094999583333,1.8905,143.70375
"9","2017-07-25","SC-6C","2017-07-25 13:00:00",4132,0.223,0.348,13.0070833333333,13.1762499166667,0.6,0.227666666666667,0.374375,81.1676667083333,-10.4602083333333,70.7094999583333,1.8905,143.70375
"10","2017-07-25","SC-7A","2017-07-25 15:00:00",4134,0.224,0.347,12.38875,12.58458325,1.9,0.2265,0.365666666666667,78.711833375,-9.48829166666667,69.2265832916667,1.677375,155.544583333333
"11","2017-07-25","SC-7B","2017-07-25 14:00:00",4133,0.224,0.347,12.7179166666667,12.8979165833333,0.7,0.227041666666667,0.36975,79.8797500416667,-9.99633333333333,69.8857499583333,1.78995833333333,150.152916666667
"12","2017-07-25","SC-7C","2017-07-25 15:00:00",4134,0.224,0.347,12.38875,12.58458325,1.9,0.2265,0.365666666666667,78.711833375,-9.48829166666667,69.2265832916667,1.677375,155.544583333333
"13","2017-07-25","SC-8A","2017-07-25 16:00:00",4135,0.224,0.346,12.0149999583333,12.2399999166667,2.4,0.226041666666667,0.36225,79.7910000416667,-9.10525,70.6865832916667,1.621125,160.249583333333
"14","2017-07-25","SC-8B","2017-07-25 16:00:00",4135,0.224,0.346,12.0149999583333,12.2399999166667,2.4,0.226041666666667,0.36225,79.7910000416667,-9.10525,70.6865832916667,1.621125,160.249583333333
"15","2017-07-25","SC-8C","2017-07-25 15:00:00",4134,0.224,0.347,12.38875,12.58458325,1.9,0.2265,0.365666666666667,78.711833375,-9.48829166666667,69.2265832916667,1.677375,155.544583333333
"16","2017-07-25","SC-9A","2017-07-25 17:00:00",4136,0.224,0.346,11.5712082916667,11.8312499166667,2.5,0.225625,0.359291666666667,79.3076667083333,-8.66908333333333,70.6407499583333,1.59495833333333,165.0875
"17","2017-07-27","SC-1A","2017-07-27 11:00:00",4178,0.216,0.335,9.56508325,9.49566670833333,0,0.218333333333333,0.3375,174.564791666667,-43.6914583416667,130.8775,1.232666675,140.283333333333
"18","2017-07-27","SC-2A","2017-07-27 12:00:00",4179,0.216,0.334,9.75141658333333,9.66950004166667,0,0.218041666666667,0.337166666666667,178.452291666667,-46.1025000083333,132.356666666667,1.29491667083333,136.704166666667
"19","2017-07-27","SC-2B","2017-07-27 12:00:00",4179,0.216,0.334,9.75141658333333,9.66950004166667,0,0.218041666666667,0.337166666666667,178.452291666667,-46.1025000083333,132.356666666667,1.29491667083333,136.704166666667
"20","2017-07-27","SC-2C","2017-07-27 12:00:00",4179,0.216,0.334,9.75141658333333,9.66950004166667,0,0.218041666666667,0.337166666666667,178.452291666667,-46.1025000083333,132.356666666667,1.29491667083333,136.704166666667
"21","2017-07-27","SC-3A","2017-07-27 14:00:00",4181,0.214,0.331,10.20558325,10.093875,0,0.217416666666667,0.336416666666667,198.481458333333,-52.5620833333333,145.923333333333,1.4182083375,132.9125
"22","2017-07-27","SC-3B","2017-07-27 13:00:00",4180,0.215,0.333,9.984749875,9.87354170833333,0,0.21775,0.336791666666667,187.443958333333,-49.0291666708333,138.419166666667,1.36266667083333,133.954166666667
"23","2017-07-27","SC-3C","2017-07-27 13:00:00",4180,0.215,0.333,9.984749875,9.87354170833333,0,0.21775,0.336791666666667,187.443958333333,-49.0291666708333,138.419166666667,1.36266667083333,133.954166666667
